claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test
source_claim_0050,source_claim,README.md,7bafda98b6e0eb5a847b2d7d024e6108c84df282d95cf74256a40646e44c5a39,El cambio de vencimientos del 26 de enero de 2026 y los extremos AMZN/TSLA se documentan con límites de verificación. Censo y barras.,artifacts/rp4_market_audit/REPORT.md,74c6d6e5aaa43c51e73b0cacc8bde6a569aa1093686bafd5c10973d1abe3dcab,[],literal,"Source passage 49 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0051,source_claim,README.md,122d14702c3aa2cc266dd6a641fa994e7bf10b1025fab528b9f584552228ac85,El registro histórico registro histórico conserva el hash científico .,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0052,source_claim,README.md,c29df2c78e3ed6186eed0edc213c3633b45ab7a313710b3a00a6ee1417fb732f,"Su disposición es , por ; no se presenta como una réplica de RP4.",README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0053,source_claim,README.md,a4a013134e329c4dea717f4a004b7c6bf5a3b5cfe5843b1cdc549ddba07c303b,El puente Fase 8 conserva : su auditoría concluyó «no aggregation change» y «not confirmatory»; la sensibilidad materializada mejoró sólo «one of eight B1-inclusive primary cells».,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0054,source_claim,README.md,d93c6a78eb73d501de133e605ed48888eac7d7945e8d6a44155b80a8286492cb,"Son diagnósticos históricos, no la conclusión del programa cerrado en v4.",README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,scope_or_limitation,"{""docs/rp4/specification_v4.md"": ""443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0055,source_claim,README.md,7d06dfbf885230b6f51ce01000deff18ad3f2f592f9a1a18854ab72489bf4cb0,Estado canónico e historial · Límites PIT anteriores · Acceso a datos · Contrato de reproducción histórico.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,"Source passage 54 (zero based); aggregate evidence, specification or saved report.",navigation_only,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0056,source_claim,README.md,393ea569fdce20c5e3bf8c22631b9b68a5798a86da495573527c1919c2d03c4b,La ruta vigente de lectura es este README → RESULTADO_FINAL → RUNBOOK.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,"Source passage 55 (zero based); aggregate evidence, specification or saved report.",navigation_only,"{""docs/rp4/RUNBOOK.md"": ""5890e0f3d68d34be9cb40575d6c1905da90dfd0574e00e1eeb7b9295d16ece31""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0057,source_claim,README.md,5c70c875f8f0a86e1817a9e122562eeaafc0490fd6ac260b4723b0dc0ef93100,Los protocolos y recibos anteriores se conservan como historia; no autorizan volver a ejecutar campañas cerradas.,docs/rp4/RUNBOOK.md,5890e0f3d68d34be9cb40575d6c1905da90dfd0574e00e1eeb7b9295d16ece31,[],literal,"Source passage 56 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0058,source_claim,README.md,74f1127670a49118a5857e730fb9864e8f813c39c9f1eb6e4204e84a4fcefe47,La preparación es local: no se ha publicado esta entrega ni abierto su PR.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Preserved source wording; this is not current publication or remote CI evidence. No remote re-audit.,historical_operational_snapshot_not_current,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0059,source_claim,README.md,c6b2ad1981052d764e4844563e0975f95776abcdf3533946bbb11d3bd7ca4f18,Guía de desarrollo · Licencia · Citación · Seguridad.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,"Source passage 58 (zero based); aggregate evidence, specification or saved report.",navigation_only,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0060,source_claim,README.md,6b0f880017dedfcb79aa46fb90698163cc23a621cbf96e325ddfb60958a995e2,RESEARCH_ONLY · NOT INVESTMENT ADVICE · capital_go=false.,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,[],literal,"Source passage 59 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0061,source_claim,README.md,b012b6cd29830c71eb054342eb797dc65727dd088fc6b4ecea52ae4b55a1fd36,Contribuir · Índice de documentación · Declaración de asistencia · Amenazas a la validez · Scripts · Índice de informes · Base de datos · Issues.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,"Source passage 60 (zero based); aggregate evidence, specification or saved report.",navigation_only,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0062,source_claim,docs/rp4/RESULTADO_FINAL.md,538ff2a7efac32d3ec1446a722833cb7f1c73bd673c13dc00e9fc910a7a00d7a,"fuera de muestra walk-forward, partición fijada 2026-09-07.",docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 0 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0063,source_claim,docs/rp4/RESULTADO_FINAL.md,812ec133e66e0269aa1f6d3ee88fc322a8f42b74e4d63718fb0a71f0e54ec3e2,"Sí para el estado de opciones; para el flujo, la respuesta depende del horizonte, la familia y el estadístico.",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,[],literal,"Source passage 1 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""artifacts/rp4_v4_b4/distribution_secondary.csv"": ""62312356720ac370fe3928eb5212db5a99ad7aa63f8ce4fe568ae149faed96cb""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0064,source_claim,docs/rp4/RESULTADO_FINAL.md,4e797683cf69507f564e3a165bebe3461963d1a7e80448253af003ff23124c7b,La regla de cierre de RP4 se cumplió en RV15 con la familia lineal.,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,[],literal,"Source passage 2 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0065,source_claim,docs/rp4/RESULTADO_FINAL.md,17d50ac11ae5fa6c84226aaaa49a66d4903d49ae188f51cb7ef3b174f3deb2ce,"El programa científico termina en v4, sin una v5.",docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 3 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0066,source_claim,docs/rp4/RESULTADO_FINAL.md,b71267e4acbff1f26d8c6b38a91db8009701200a077922d7b5a045b4c61d62b9,"Se pronostica la variación realizada de AAPL, AMZN, META, MSFT, NVDA y TSLA con barras de un minuto y operaciones de opciones.",artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,[],literal,"Source passage 4 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0067,source_claim,docs/rp4/RESULTADO_FINAL.md,bdd34966e13ebab446a0144b480f3288591fee8548af0d8c5602bfee70fd0d60,"Los tres conjuntos son anidados: B0 usa precios e historia de volatilidad; B1 añade estado y superficie de opciones; B2 añade composición, actividad y desbalance firmado del flujo.",artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,[],literal,"Source passage 5 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0068,source_claim,docs/rp4/RESULTADO_FINAL.md,d733250d1b344382795cb8fdac670cb3a4d48457d75f92ee0b1505a98ec532a7,"En v3/v4 tienen 29, 69 y 138 predictores, respectivamente, más los efectos de activo y los indicadores de presencia que corresponden a cada familia.",artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,[],literal,"Source passage 6 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""artifacts/rp4_closeout_audit/REPORT.md"": ""93ba2ae3f561d1e88bc2706d5cede0fcd504c4c5790453cb2dc0a32f5c11c412""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0069,source_claim,docs/rp4/RESULTADO_FINAL.md,32dea329f83c4b085e0d088d3966d48dd08cf06ed3aa9f8534a6783f55ae3dff,El desarrollo abarca 2024-08-02–2026-07-31.,docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 7 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0070,source_claim,docs/rp4/RESULTADO_FINAL.md,d8c32b4f79ef1e33c6101ccc0a2bf90d03a9297883aa8a9feaeca3c9b14b82a5,"La partición de calendario es 2026-08-01, fijada el 2026-09-07.",docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 8 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0071,source_claim,docs/rp4/RESULTADO_FINAL.md,fbb66920dc251cadac7e824c484168b3804148dde0be35840bfe3592bdbdb364,"Cada sesión se predice con entrenamiento expansivo exclusivamente anterior, después de 60 sesiones de calentamiento, con selección en las últimas diez sesiones de entrenamiento y purga/embargo de 60 minutos.",docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 9 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""artifacts/rp4_closeout_audit/REPORT.md"": ""93ba2ae3f561d1e88bc2706d5cede0fcd504c4c5790453cb2dc0a32f5c11c412""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0072,source_claim,docs/rp4/RESULTADO_FINAL.md,cad632d55052972b8609ef641b79905efdd64b698a2333c3babadfd4885e1f00,"La primaria v2–v4 tiene 419 sesiones y 160.832 orígenes; la ventana denominada confirmación, 2026-08-03–2026-09-04, tiene 25 sesiones y 9.750 orígenes.",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,[],literal,"Source passage 10 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""artifacts/rp4_v4_b4/primary_statistics.csv"": ""5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0073,source_claim,docs/rp4/RESULTADO_FINAL.md,d29e0eec68ab6ee308c72cb8892ed75f87fbcc4aaebf7de8ad1b95e99fa3062f,Se comparan una familia lineal y LightGBM.,docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 11 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0074,source_claim,docs/rp4/RESULTADO_FINAL.md,c6cdfb7b473acc674aef1aaea16433bca710b9b0665560f80c47c5706d014381,En v3/v4 la lineal es un **modelo lineal winsorizado con filtro de rango (ridge nominal)**.,docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 12 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""artifacts/rp4_closeout_audit/REPORT.md"": ""93ba2ae3f561d1e88bc2706d5cede0fcd504c4c5790453cb2dc0a32f5c11c412""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0075,source_claim,docs/rp4/RESULTADO_FINAL.md,44247c7720c8618a49542e8eff9646a6585572deb257d57db6dae1bff619f4e5,"La pérdida QLIKE mide error de pronóstico, no rentabilidad.",docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 13 (zero based); aggregate evidence, specification or saved report.",scope_or_limitation,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0076,source_claim,docs/rp4/RESULTADO_FINAL.md,8c00d3ee8912b1717a1f2b666cca3901e1da8e53d95af7bc20eb34a418ee1aa3,"En v3/v4, H1 prueba B1 sobre B0 al 5 % unilateral; sólo si rechaza se prueba H2, B2 sobre B1, también al 5 %.",docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 14 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""artifacts/rp4_v4_b4/primary_statistics.csv"": ""5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0077,source_claim,docs/rp4/RESULTADO_FINAL.md,451270058b6b3644a44805c248663e4ac4dd6636ebc5abe64a10675b68c87d8a,"La regla de cierre exige la secuencia en al menos una familia, no en ambas.",docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 15 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0078,source_claim,docs/rp4/RESULTADO_FINAL.md,2bdb17626c304b78854160067ea8c270b919db6d497eee89d5dca785696a66d9,El bootstrap usa bloques de cinco sesiones; los p no corrigen la búsqueda entre versiones.,docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 16 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""artifacts/rp4_v4_b4/primary_statistics.csv"": ""5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0079,source_claim,docs/rp4/RESULTADO_FINAL.md,d63b75d5040c75d0eee2c887c23ae77933a635e16032cd64d1fa9e8bcc1bd7c2,Cada celda muestra **reducción porcentual de QLIKE (p)**.,docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 17 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""artifacts/rp4_closeout_figures/comparison_v1_v4.csv"": ""0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0080,source_claim,docs/rp4/RESULTADO_FINAL.md,f351ead0fdbffc44f8cc704f1ea882235c501251c4565ac5f628ca240e8bdab9,Un signo negativo significa empeoramiento.,docs/rp4/specification_v4.md,443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9,[],literal,"Source passage 18 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
source_claim_0081,source_claim,docs/rp4/RESULTADO_FINAL.md,3a9b9cc3feccf53bfb551f95e3710632c06c7ee7427cbc1b241c53cd63367a83,"En v1/v2, p es bilateral con Holm; en v3/v4 es unilateral secuencial.",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,[],literal,"Source passage 19 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""docs/rp4/specification_v4.md"": ""443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
