claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id
source_claim_0041,source_claim,README.md,909d04092c11f7b60a9a93f13963d2cd1bb560896e3e2360be46a2e2ef823ede,El hueco UW 2025-01-25–2025-02-24 se acepta sin relleno.,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""accepted_tape_gap""]",literal,"Declaración del hueco del proveedor: start=2025-01-25, end=2025-02-24, fill=false; usar el mismo objeto que todas las fechas numéricas.",registered_design_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0041
source_claim_0042,source_claim,README.md,fc51f78314d75bd3d603255333d85cbde13d295b9cf691328d5b10391e61169f,"Las marcas de sucesos en las figuras son contexto temporal, no atribución causal.",artifacts/rp4_closeout_audit/REPORT.md,93ba2ae3f561d1e88bc2706d5cede0fcd504c4c5790453cb2dc0a32f5c11c412,[],literal,"Source passage 41 (zero based); aggregate evidence, specification or saved report.",scope_or_limitation,"{""artifacts/rp4_market_audit/REPORT.md"": ""74c6d6e5aaa43c51e73b0cacc8bde6a569aa1093686bafd5c10973d1abe3dcab""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0042
source_claim_0043,source_claim,README.md,fc64d058b3c3432ce9183fcc7262e80ddb7bcd5802150f0f889d6b97733a7443,"- El programa de 2024 y programa previo distinguió superficie y flujo con resultados dependientes de modelo y muestra; su señal se estudió como absorbida por información de estado, no se presenta como réplica de RP4. Registro de resultados anteriores.",README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0043
source_claim_0044,source_claim,README.md,d1d284b78bbf3d32a0e8a06b16b45a38c002420dc86c4e98f633a394f97753da,"- El sucesor PIT v2.2 tiene una lectura de evaluación fechada 2026-09-02, cifras favorables y adversas y disposición histórica . Resultado y límites originales.",README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0044
source_claim_0045,source_claim,README.md,a871d23bf9cae6b4530993dde90e29fd621e103e26cfd493b1983974e9961688,"- El puente Fase 8 se abrió el 2026-08-30, con resultado mixto y correcciones descriptivas preservadas. Addendum.",README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0045
source_claim_0046,source_claim,README.md,395c0cc720ef5a5895fb7f63840558ad7d763ce3e4241c46f9645653fb99ea7c,"- cohorte reservada conserva su protocolo, contador de lectura cero y fecha **prevista** 2029-01-30; esa fecha no es una lectura realizada. Prerregistro.",README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Source declaration only. Reserved protocols and cohorts were not opened; no underlying result is certified.,reserved_cohort_metadata_not_audited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0046
source_claim_0047,source_claim,README.md,9c8d54011890725a2e64e4bfc4b1b20ab8f7852ee8524954090c5ad47a7e966f,cohorte inactiva permanece inactivo por decisión 128: no se inventa fecha de lectura.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Source declaration only. Reserved protocols and cohorts were not opened; no underlying result is certified.,reserved_cohort_metadata_not_audited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0047
source_claim_0048,source_claim,README.md,8d5e7d7abdc868bfabdaddaa7daaf08241db126e61892838f3592e9227c09c55,Fase 9 dejó de ser cohorte sellada para RP4; sus originales no se modifican.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Source declaration only. Reserved protocols and cohorts were not opened; no underlying result is certified.,reserved_cohort_metadata_not_audited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0048
source_claim_0049,source_claim,README.md,97fbfa2bb0682b992879bd17ea55877b434e6a8aeea6091a2bc7ed8d7b78d094,- v1 conserva su fallo numérico; v2 conserva sus resultados; la regla de ventana vacía de v3 acotó los apagones del proveedor sin eliminar todo el daño. Auditoría de instrumento y modelos.,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,[],literal,"Source passage 48 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,"{""artifacts/rp4_closeout_audit/REPORT.md"": ""93ba2ae3f561d1e88bc2706d5cede0fcd504c4c5790453cb2dc0a32f5c11c412"", ""docs/rp4/v3_window_empty_addendum.md"": ""5502cc7dce7917b233e85c360e45f176b6742b6759d3543d1d60841c05df1803""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0049
source_claim_0050,source_claim,README.md,7bafda98b6e0eb5a847b2d7d024e6108c84df282d95cf74256a40646e44c5a39,El cambio de vencimientos del 26 de enero de 2026 y los extremos AMZN/TSLA se documentan con límites de verificación. Censo y barras.,artifacts/rp4_market_audit/REPORT.md,74c6d6e5aaa43c51e73b0cacc8bde6a569aa1093686bafd5c10973d1abe3dcab,[],literal,"Source passage 49 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0050
source_claim_0051,source_claim,README.md,122d14702c3aa2cc266dd6a641fa994e7bf10b1025fab528b9f584552228ac85,El registro histórico registro histórico conserva el hash científico .,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0051
source_claim_0052,source_claim,README.md,c29df2c78e3ed6186eed0edc213c3633b45ab7a313710b3a00a6ee1417fb732f,"Su disposición es , por ; no se presenta como una réplica de RP4.",README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0052
source_claim_0053,source_claim,README.md,a4a013134e329c4dea717f4a004b7c6bf5a3b5cfe5843b1cdc549ddba07c303b,El puente Fase 8 conserva : su auditoría concluyó «no aggregation change» y «not confirmatory»; la sensibilidad materializada mejoró sólo «one of eight B1-inclusive primary cells».,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0053
source_claim_0054,source_claim,README.md,d93c6a78eb73d501de133e605ed48888eac7d7945e8d6a44155b80a8286492cb,"Son diagnósticos históricos, no la conclusión del programa cerrado en v4.",README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Hash proves what the source declares; no independent verification of the prior program in this task.,scope_or_limitation,"{""docs/rp4/specification_v4.md"": ""443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0054
source_claim_0055,source_claim,README.md,7d06dfbf885230b6f51ce01000deff18ad3f2f592f9a1a18854ab72489bf4cb0,Estado canónico e historial · Límites PIT anteriores · Acceso a datos · Contrato de reproducción histórico.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,"Source passage 54 (zero based); aggregate evidence, specification or saved report.",navigation_only,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0055
source_claim_0056,source_claim,README.md,393ea569fdce20c5e3bf8c22631b9b68a5798a86da495573527c1919c2d03c4b,La ruta vigente de lectura es este README → RESULTADO_FINAL → RUNBOOK.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,"Source passage 55 (zero based); aggregate evidence, specification or saved report.",navigation_only,"{""docs/rp4/RUNBOOK.md"": ""5890e0f3d68d34be9cb40575d6c1905da90dfd0574e00e1eeb7b9295d16ece31""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0056
source_claim_0057,source_claim,README.md,5c70c875f8f0a86e1817a9e122562eeaafc0490fd6ac260b4723b0dc0ef93100,Los protocolos y recibos anteriores se conservan como historia; no autorizan volver a ejecutar campañas cerradas.,docs/rp4/RUNBOOK.md,5890e0f3d68d34be9cb40575d6c1905da90dfd0574e00e1eeb7b9295d16ece31,[],literal,"Source passage 56 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0057
source_claim_0058,source_claim,README.md,74f1127670a49118a5857e730fb9864e8f813c39c9f1eb6e4204e84a4fcefe47,La preparación es local: no se ha publicado esta entrega ni abierto su PR.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,Preserved source wording; this is not current publication or remote CI evidence. No remote re-audit.,historical_operational_snapshot_not_current,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0058
source_claim_0059,source_claim,README.md,c6b2ad1981052d764e4844563e0975f95776abcdf3533946bbb11d3bd7ca4f18,Guía de desarrollo · Licencia · Citación · Seguridad.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,"Source passage 58 (zero based); aggregate evidence, specification or saved report.",navigation_only,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0059
source_claim_0060,source_claim,README.md,6b0f880017dedfcb79aa46fb90698163cc23a621cbf96e325ddfb60958a995e2,RESEARCH_ONLY · NOT INVESTMENT ADVICE · capital_go=false.,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,[],literal,"Source passage 59 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0060
source_claim_0061,source_claim,README.md,b012b6cd29830c71eb054342eb797dc65727dd088fc6b4ecea52ae4b55a1fd36,Contribuir · Índice de documentación · Declaración de asistencia · Amenazas a la validez · Scripts · Índice de informes · Base de datos · Issues.,README.md,f5f4ca20883d44cbece6e3293aa17868881812a0b6d976c7f51c42f53422ac6e,[],literal,"Source passage 60 (zero based); aggregate evidence, specification or saved report.",navigation_only,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0061
source_claim_0062,source_claim,docs/rp4/RESULTADO_FINAL_revision_2.md,5851a5442d380c4cdf856552ede56368d534249d55955c836832472864d71c8e,"fuera de muestra walk-forward en el entrenamiento; diseño fijado con la muestra ya observada, partición fijada 2026-09-07.",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology""]",literal,Separación temporal: última sesión histórica anterior a la fecha declarada de diseño y partición. Walk-forward describe el entrenamiento causal; no implica que el diseño fuera ciego a la muestra ya observada.,verified_training_scope_and_retrospective_design,"{""artifacts/rp4_v4_a1/specification.json"": ""0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04"", ""docs/rp4/specification_v4.md"": ""443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0062
source_claim_0063,source_claim,docs/rp4/RESULTADO_FINAL_revision_2.md,a71f6dd64b13bf09cb4fc01ef1613ad23de1209a00f55a2cabbec8a75faf0edb,"Sí en la muestra de desarrollo para el estado de opciones; para el flujo, la respuesta depende del horizonte, la familia y el estadístico.",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,[],literal,"Conclusión circunscrita a la muestra de desarrollo: H1 en las dos familias a RV30/RV15; el incremento de B2 cambia con horizonte, familia y estadístico. Los secundarios de distribución y las ventanas finales permanecen separados.",saved_results_with_scope_qualification,"{""artifacts/rp4_v4_b4/distribution_secondary.csv"": ""62312356720ac370fe3928eb5212db5a99ad7aa63f8ce4fe568ae149faed96cb"", ""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json"": ""5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0063
source_claim_0064,source_claim,docs/rp4/RESULTADO_FINAL_revision_2.md,4e797683cf69507f564e3a165bebe3461963d1a7e80448253af003ff23124c7b,La regla de cierre de RP4 se cumplió en RV15 con la familia lineal.,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,[],literal,"Source passage 2 (zero based); aggregate evidence, specification or saved report.",stored_design_or_result,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,source_claim_0064
